@attribute Summary string
@attribute measureExtraArcs numeric
@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric

@data

communities.data,6,7,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,173,26,0,86.934673,13.065327,0,0.62338,0.129006,0.354219,42.425301,91.045705,137.88723,1418.111663,-1280.224433,0.692901,7.126189,-6.433289,68.07457,0.342083,9760.335048,0.876543,142,0.162162,6,0.837838,31,0.123457,20,0.959459,0.876543,0.916129,0.910244,0.869347,0.154966,0.845034,0.130653,0.894084,0.869347,0.876789,0.910616,0.078,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,6,8,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,163,36,0,81.909548,18.090452,0,0.505522,0.172043,0.406646,56.578685,104.52129,137.88723,1489.264576,-1351.377347,0.692901,7.483742,-6.790841,44.375838,0.222994,6362.479299,0.82716,134,0.216216,8,0.783784,29,0.17284,28,0.943662,0.82716,0.881579,0.871038,0.819095,0.208151,0.791849,0.180905,0.862803,0.819095,0.83239,0.870262,0.079,0.02,0.078125,0,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,6,9,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,169,30,0,84.924623,15.075377,0,0.573206,0.153291,0.386778,50.411957,99.414472,137.88723,1248.697423,-1110.810193,0.692901,6.274861,-5.581961,55.039381,0.27658,7891.387276,0.858025,139,0.189189,7,0.810811,30,0.141975,23,0.952055,0.858025,0.902597,0.895395,0.849246,0.180411,0.819589,0.150754,0.880283,0.849246,0.858731,0.894713,0.078,0.021,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,6,10,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,171,28,0,85.929648,14.070352,0,0.601659,0.144044,0.371094,47.370956,95.383217,137.88723,785.086739,-647.199509,0.692901,3.945159,-3.252259,59.934133,0.301177,8593.182619,0.864198,140,0.162162,6,0.837838,31,0.135802,22,0.958904,0.864198,0.909091,0.939273,0.859296,0.157261,0.842739,0.140704,0.889367,0.859296,0.868149,0.93873,0.187,0.017,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,7,1,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,165,35,0,82.5,17.5,0,0.53838,0.170785,0.407004,55.75083,103.746035,140.29955,2393.909996,-2253.610446,0.701498,11.96955,-11.268052,46.765686,0.233828,6714.320236,0.820988,133,0.157895,6,0.842105,32,0.179012,29,0.956835,0.820988,0.883721,0.910413,0.825,0.161907,0.838093,0.175,0.874708,0.825,0.838642,0.910027,0.08,0.019,0.078125,0.03125,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,7,2,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,172,28,0,86,14,0,0.579074,0.141302,0.371397,46.126413,94.669701,140.29955,1379.569802,-1239.270252,0.701498,6.897849,-6.196351,63.580063,0.3179,9128.42174,0.888889,144,0.263158,10,0.736842,28,0.111111,18,0.935065,0.888889,0.911392,0.905377,0.86,0.234269,0.765731,0.14,0.873055,0.86,0.864895,0.904744,0.079,0.017,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,7,3,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,161,39,0,80.5,19.5,0,0.485624,0.196052,0.438608,63.999013,111.801826,140.29955,4320.78162,-4180.48207,0.701498,21.603908,-20.90241,34.097902,0.17049,4895.560158,0.808642,131,0.210526,8,0.789474,30,0.191358,31,0.942446,0.808642,0.870432,0.858431,0.805,0.206884,0.793116,0.195,0.856824,0.805,0.820201,0.857891,0.078,0.018,0.0625,0,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,7,4,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,164,36,0,82,18,0,0.487472,0.176298,0.411458,57.550598,104.881297,140.29955,2910.630204,-2770.330654,0.701498,14.553151,-13.851653,45.951085,0.229755,6597.364912,0.845679,137,0.289474,11,0.710526,27,0.154321,25,0.925676,0.845679,0.883871,0.866959,0.82,0.263795,0.736205,0.18,0.848451,0.82,0.829935,0.866172,0.079,0.018,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,7,5,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,178,21,0,89.447236,10.552764,0,0.687271,0.105967,0.316139,34.848838,81.257914,137.88723,877.408386,-739.521156,0.692901,4.409087,-3.716187,80.603364,0.405042,11556.677168,0.901235,146,0.135135,5,0.864865,32,0.098765,16,0.966887,0.901235,0.932907,0.938939,0.894472,0.128373,0.871627,0.105528,0.911067,0.894472,0.899446,0.939652,0.081,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,7,6,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,163,36,0,81.909548,18.090452,0,0.522018,0.182687,0.419505,60.078981,107.826521,137.88723,1568.679965,-1430.792735,0.692901,7.882814,-7.189913,38.96599,0.195809,5586.830921,0.814815,132,0.162162,6,0.837838,31,0.185185,30,0.956522,0.814815,0.88,0.901151,0.819095,0.166443,0.833557,0.180905,0.873165,0.819095,0.834011,0.900825,0.081,0.019,0.078125,0.03125,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,7,7,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,166,33,0,83.417085,16.582915,0,0.534684,0.161172,0.394377,53.003548,101.367605,137.88723,2908.830275,-2770.943045,0.692901,14.617238,-13.924337,50.702438,0.254786,7269.568868,0.845679,137,0.216216,8,0.783784,29,0.154321,25,0.944828,0.845679,0.892508,0.869703,0.834171,0.204708,0.795292,0.165829,0.869007,0.834171,0.845069,0.870199,0.081,0.019,0.078125,0,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,7,8,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,169,30,0,84.924623,15.075377,0,0.557384,0.14647,0.375144,48.168767,96.424227,137.88723,1043.268869,-905.381639,0.692901,5.242557,-4.549656,58.176824,0.292346,8341.224754,0.87037,141,0.243243,9,0.756757,28,0.12963,21,0.94,0.87037,0.903846,0.922422,0.849246,0.222119,0.777881,0.150754,0.871472,0.849246,0.856865,0.923322,0.08,0.018,0.078125,0,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,7,9,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,164,35,0,82.41206,17.58794,0,0.515073,0.175351,0.413085,57.666547,106.176224,137.88723,1867.906699,-1730.01947,0.692901,9.386466,-8.693565,43.302468,0.2176,6208.582658,0.833333,135,0.216216,8,0.783784,29,0.166667,27,0.944056,0.833333,0.885246,0.8667,0.824121,0.207003,0.792997,0.175879,0.864813,0.824121,0.836609,0.867786,0.08,0.016,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,7,10,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,173,26,0,86.934673,13.065327,0,0.601632,0.13063,0.353549,42.959547,90.873488,137.88723,747.737982,-609.850752,0.692901,3.757477,-3.064577,67.252515,0.337952,9642.471144,0.895062,145,0.243243,9,0.756757,28,0.104938,17,0.941558,0.895062,0.917722,0.9336,0.869347,0.217528,0.782472,0.130653,0.882184,0.869347,0.874066,0.933088,0.079,0.017,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,8,1,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,178,22,0,89,11,0,0.681159,0.111875,0.326984,36.520255,83.348799,140.29955,1071.482786,-931.183236,0.701498,5.357414,-4.655916,80.005186,0.400026,11486.636534,0.895062,145,0.131579,5,0.868421,33,0.104938,17,0.966667,0.895062,0.929487,0.937541,0.89,0.126517,0.873483,0.11,0.9084,0.89,0.895385,0.935581,0.082,0.018,0.078125,0,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,8,2,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,170,30,0,85,15,0,0.565217,0.149623,0.37281,48.842665,95.030002,140.29955,2293.616705,-2153.317155,0.701498,11.468084,-10.766586,59.064551,0.295323,8480.113178,0.87037,141,0.236842,9,0.763158,29,0.12963,21,0.94,0.87037,0.903846,0.895793,0.85,0.216472,0.783528,0.15,0.8716,0.85,0.857343,0.896672,0.08,0.018,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,8,3,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,175,25,0,87.5,12.5,0,0.627644,0.130683,0.355565,42.660096,90.634051,140.29955,2024.735718,-1884.436168,0.701498,10.123679,-9.422181,69.005235,0.345026,9907.333434,0.895062,145,0.210526,8,0.789474,30,0.104938,17,0.947712,0.895062,0.920635,0.900504,0.875,0.190465,0.809535,0.125,0.888924,0.875,0.879832,0.900303,0.077,0.019,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,8,4,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,161,39,0,80.5,19.5,0,0.493901,0.189306,0.429678,61.796902,109.52574,140.29955,1914.824462,-1774.524912,0.701498,9.574122,-8.872625,36.644448,0.183222,5261.177156,0.802469,130,0.184211,7,0.815789,31,0.197531,32,0.948905,0.802469,0.869565,0.891894,0.805,0.186741,0.813259,0.195,0.862105,0.805,0.820981,0.889672,0.081,0.022,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,8,5,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,160,39,0,80.40201,19.59799,0,0.486469,0.195737,0.437251,64.37062,112.387831,137.88723,3245.697659,-3107.810429,0.692901,16.310038,-15.617138,32.319442,0.162409,4633.86817,0.802469,130,0.189189,7,0.810811,30,0.197531,32,0.948905,0.802469,0.869565,0.857024,0.80402,0.19074,0.80926,0.19598,0.862441,0.80402,0.820572,0.859164,0.078,0.019,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,8,6,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,174,25,0,87.437186,12.562814,0,0.634541,0.128112,0.345326,42.131458,88.760023,137.88723,811.21908,-673.33185,0.692901,4.076478,-3.383577,68.507555,0.344259,9822.415065,0.882716,143,0.162162,6,0.837838,31,0.117284,19,0.959732,0.882716,0.919614,0.939773,0.874372,0.153818,0.846182,0.125628,0.896565,0.874372,0.881132,0.938936,0.08,0.019,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,8,7,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,162,37,0,81.407035,18.592965,0,0.496134,0.185912,0.426908,61.13981,109.729164,137.88723,1470.833262,-1332.946032,0.692901,7.391122,-6.698221,37.872725,0.190315,5430.081718,0.820988,133,0.216216,8,0.783784,29,0.179012,29,0.943262,0.820988,0.877888,0.900567,0.81407,0.209299,0.790701,0.18593,0.860847,0.81407,0.828177,0.900846,0.079,0.019,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,8,8,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,169,30,0,84.924623,15.075377,0,0.549026,0.156259,0.389926,51.387845,100.223589,137.88723,1815.564822,-1677.677592,0.692901,9.123441,-8.430541,53.961437,0.271163,7736.83476,0.876543,142,0.27027,10,0.72973,27,0.123457,20,0.934211,0.876543,0.904459,0.898565,0.849246,0.242973,0.757027,0.150754,0.867324,0.849246,0.855819,0.898162,0.078,0.019,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,8,9,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,165,34,0,82.914573,17.085427,0,0.524793,0.172106,0.406806,56.599334,104.562314,137.88723,2862.339278,-2724.452048,0.692901,14.383614,-13.690714,44.889255,0.225574,6436.091549,0.839506,136,0.216216,8,0.783784,29,0.160494,26,0.944444,0.839506,0.888889,0.872289,0.829146,0.205856,0.794144,0.170854,0.86688,0.829146,0.840835,0.87308,0.078,0.017,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,8,10,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,168,31,0,84.422111,15.577889,0,0.54683,0.153342,0.384152,50.428512,98.739415,137.88723,2640.786358,-2502.899128,0.692901,13.270283,-12.577383,53.895129,0.27083,7727.327732,0.864198,140,0.243243,9,0.756757,28,0.135802,22,0.939597,0.864198,0.900322,0.86962,0.844221,0.223267,0.776733,0.155779,0.869019,0.844221,0.852604,0.871589,0.079,0.017,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,9,1,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,165,35,0,82.5,17.5,0,0.506068,0.175932,0.412825,57.431008,105.229916,140.29955,2320.112853,-2179.813303,0.701498,11.600564,-10.899067,45.502244,0.227511,6532.923175,0.845679,137,0.263158,10,0.736842,28,0.154321,25,0.931973,0.845679,0.886731,0.886452,0.825,0.242479,0.757521,0.175,0.855275,0.825,0.835176,0.886637,0.077,0.019,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,9,2,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,171,29,0,85.5,14.5,0,0.583453,0.143374,0.371517,46.802889,94.700431,140.29955,1193.117595,-1052.818044,0.701498,5.965588,-5.26409,61.755069,0.308775,8866.400576,0.87037,141,0.210526,8,0.789474,30,0.12963,21,0.946309,0.87037,0.906752,0.922515,0.855,0.195156,0.804844,0.145,0.878275,0.855,0.862559,0.922268,0.122,0.017,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,9,3,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,177,23,0,88.5,11.5,0,0.650986,0.113948,0.326523,37.197132,83.231345,140.29955,1645.193897,-1504.894347,0.701498,8.225969,-7.524472,78.110784,0.390554,11214.650369,0.907407,147,0.210526,8,0.789474,30,0.092593,15,0.948387,0.907407,0.927445,0.915692,0.885,0.188119,0.811881,0.115,0.89486,0.885,0.88858,0.914874,0.08,0.019,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,9,4,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,165,35,0,82.5,17.5,0,0.530705,0.179585,0.418835,58.623637,106.761855,140.29955,3625.164617,-3484.865067,0.701498,18.125823,-17.424325,42.703248,0.213516,6131.061228,0.82716,134,0.184211,7,0.815789,31,0.17284,28,0.950355,0.82716,0.884488,0.907732,0.825,0.18205,0.81795,0.175,0.869618,0.825,0.837879,0.9071,0.08,0.02,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,9,5,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,170,29,0,85.427136,14.572864,0,0.598204,0.14922,0.377474,49.07316,97.023114,137.88723,1542.565821,-1404.678591,0.692901,7.751587,-7.058686,58.417376,0.293555,8375.714435,0.851852,138,0.135135,5,0.864865,32,0.148148,24,0.965035,0.851852,0.904918,0.904321,0.854271,0.137555,0.862445,0.145729,0.891852,0.854271,0.864619,0.90474,0.078,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,9,6,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,168,31,0,84.422111,15.577889,0,0.562885,0.158895,0.394394,52.25493,101.372076,137.88723,1584.873465,-1446.986236,0.692901,7.964188,-7.271288,52.366689,0.263149,7508.184408,0.851852,138,0.189189,7,0.810811,30,0.148148,24,0.951724,0.851852,0.899023,0.898398,0.844221,0.181558,0.818442,0.155779,0.878065,0.844221,0.854459,0.899236,0.079,0.018,0.078125,0,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,9,7,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,169,30,0,84.924623,15.075377,0,0.587935,0.148979,0.378704,48.993774,97.339231,137.88723,2092.816453,-1954.929223,0.692901,10.516666,-9.823765,56.372796,0.28328,8082.568454,0.845679,137,0.135135,5,0.864865,32,0.154321,25,0.964789,0.845679,0.901316,0.915666,0.849246,0.138702,0.861298,0.150754,0.889787,0.849246,0.860325,0.916798,0.077,0.019,0.078125,0,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,9,8,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,169,30,0,84.924623,15.075377,0,0.540345,0.144063,0.368058,47.377228,94.602813,137.88723,1170.554719,-1032.66749,0.692901,5.882185,-5.189284,59.701572,0.300008,8559.838709,0.882716,143,0.297297,11,0.702703,26,0.117284,19,0.928571,0.882716,0.905063,0.89356,0.849246,0.263827,0.736173,0.150754,0.863348,0.849246,0.854692,0.893126,0.078,0.019,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,9,9,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,167,32,0,83.919598,16.080402,0,0.509701,0.158001,0.39262,51.960858,100.916001,137.88723,1675.638851,-1537.751621,0.692901,8.420296,-7.727395,52.889488,0.265776,7583.141776,0.876543,142,0.324324,12,0.675676,25,0.123457,20,0.922078,0.876543,0.898734,0.848098,0.839196,0.286977,0.713023,0.160804,0.853931,0.839196,0.845005,0.849091,0.078,0.019,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,9,10,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,159,40,0,79.899497,20.100503,0,0.468908,0.201773,0.438681,66.355904,112.755186,137.88723,3212.380993,-3074.493763,0.692901,16.142618,-15.449717,28.464329,0.143037,4081.133241,0.802469,130,0.216216,8,0.783784,29,0.197531,32,0.942029,0.802469,0.866667,0.88038,0.798995,0.212742,0.787258,0.201005,0.855271,0.798995,0.815568,0.87869,0.085,0.017,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,10,1,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,165,35,0,82.5,17.5,0,0.530705,0.170297,0.403144,55.591659,102.762091,140.29955,1830.142308,-1689.842758,0.701498,9.150712,-8.449214,47.414831,0.237074,6807.520371,0.82716,134,0.184211,7,0.815789,31,0.17284,28,0.950355,0.82716,0.884488,0.904402,0.825,0.18205,0.81795,0.175,0.869618,0.825,0.837879,0.903986,0.185,0.018,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,10,2,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,175,25,0,87.5,12.5,0,0.627644,0.12306,0.346915,40.171693,88.429267,140.29955,1813.243383,-1672.943833,0.701498,9.066217,-8.364719,73.057293,0.365286,10489.102163,0.895062,145,0.210526,8,0.789474,30,0.104938,17,0.947712,0.895062,0.920635,0.91155,0.875,0.190465,0.809535,0.125,0.888924,0.875,0.879832,0.912306,0.08,0.018,0.078125,0.03125,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,10,3,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,163,37,0,81.5,18.5,0,0.458906,0.188432,0.428652,61.511351,109.264239,140.29955,1689.728819,-1549.429269,0.701498,8.448644,-7.747146,38.058807,0.190294,5464.241878,0.851852,138,0.342105,13,0.657895,25,0.148148,24,0.913907,0.851852,0.881789,0.868096,0.815,0.305253,0.694747,0.185,0.837204,0.815,0.823445,0.867973,0.079,0.018,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,10,4,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,176,24,0,88,12,0,0.658314,0.126512,0.348071,41.298355,88.723972,140.29955,769.568064,-629.268514,0.701498,3.84784,-3.146343,72.643352,0.363217,10429.671086,0.882716,143,0.131579,5,0.868421,33,0.117284,19,0.966216,0.882716,0.922581,0.927307,0.88,0.128863,0.871137,0.12,0.903212,0.88,0.886624,0.92831,0.079,0.018,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,10,5,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,164,35,0,82.41206,17.58794,0,0.539138,0.176089,0.413585,57.909176,106.304663,137.88723,1341.854622,-1203.967392,0.692901,6.742988,-6.050087,42.636653,0.214255,6113.119948,0.814815,132,0.135135,5,0.864865,32,0.185185,30,0.963504,0.814815,0.882943,0.926426,0.824121,0.144441,0.855559,0.175879,0.880323,0.824121,0.838975,0.924658,0.077,0.02,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,10,6,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,163,36,0,81.909548,18.090452,0,0.487847,0.176741,0.410145,58.123607,105.420476,137.88723,3302.040651,-3164.153421,0.692901,16.593169,-15.900268,41.85769,0.21034,6001.434513,0.839506,136,0.27027,10,0.72973,27,0.160494,26,0.931507,0.839506,0.883117,0.908408,0.819095,0.24986,0.75014,0.180905,0.853031,0.819095,0.830477,0.908874,0.08,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,10,7,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,169,30,0,84.924623,15.075377,0,0.540345,0.157851,0.388448,51.9116,99.843687,137.88723,2152.332469,-2014.445239,0.692901,10.815741,-10.12284,52.472922,0.263683,7523.415751,0.882716,143,0.297297,11,0.702703,26,0.117284,19,0.928571,0.882716,0.905063,0.862613,0.849246,0.263827,0.736173,0.150754,0.863348,0.849246,0.854692,0.864815,0.082,0.017,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
